gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1505,0
0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1014,1
1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4096,0
0,0,1,0,68,0,1,0,2,0,2,0,2,2,1,1,2,54.4,3207,0
1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,2576,1
1,0,1,1,9,1,0,1,0,0,2,2,2,2,0,0,2,103.1,6485,0
0,0,1,1,51,0,1,0,2,0,0,2,0,0,2,0,0,34.2,1313,0
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,43.75,3463,0
1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,111.95,3862,1
1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,100.65,2058,0
0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,55.95,296,1
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6130,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,3823,1
1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82,1712,0
1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,65.15,3962,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,44.8,1284,0
0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,79.8,7,0
0,0,1,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.85,1049,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1748,0
0,1,1,0,72,1,2,1,2,2,0,0,2,2,1,1,0,106.85,5857,0
1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,2,74.95,6081,1
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.15,6015,1
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,19.3,2241,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,2,109.25,6068,1
1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,56.1,2022,0
0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,19.7,2946,0
0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,3580,0
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,3,118.6,6010,0
1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,738,0
0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,5764,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,115.5,6186,0
0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,1,25.05,321,0
0,1,1,0,52,1,2,1,2,2,2,0,2,2,0,1,2,109.1,4675,0
0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,3,19.65,5557,0
1,0,1,0,67,1,2,1,0,2,2,2,2,2,2,1,0,111.3,5810,0
0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.9,2506,0
1,0,0,0,53,1,0,1,0,2,0,2,0,0,0,1,3,80.6,3694,0
1,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.8,5127,0
0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,35.2,160,1
0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.8,5912,1
1,0,0,0,19,1,0,1,0,0,2,2,2,0,0,0,3,89.95,1177,0
0,1,1,0,60,1,2,1,2,2,2,2,2,2,2,1,0,116.05,5466,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,19.55,1861,0
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,4317,1
1,0,0,0,18,1,0,0,2,0,0,0,0,0,0,0,2,49.4,6274,1
0,0,1,1,60,1,2,1,2,2,2,2,2,2,2,0,1,115.25,5350,0
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.8,1448,0
1,0,0,0,39,1,0,2,1,1,1,1,1,1,1,0,3,19.9,5980,0
0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,81.25,3932,0
1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,3,69.95,796,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,5440,1
1,0,1,1,20,1,0,1,0,0,0,0,2,2,0,1,2,90.2,1300,1
0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,93.55,4471,1
1,0,0,0,71,1,2,1,0,0,2,2,0,0,2,1,1,86.4,5033,0
0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,1003,0
1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,94.65,4966,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,80.85,6023,1
0,0,1,1,48,1,2,1,0,0,0,0,0,2,1,1,3,82.05,3446,1
0,0,1,0,37,1,2,0,0,2,0,2,0,2,1,0,3,72.1,2308,0
1,0,0,0,11,0,1,0,0,2,2,0,0,0,0,0,3,34.7,3278,0
1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.55,4300,1
0,0,1,0,18,1,0,1,0,0,2,0,2,2,0,1,1,95.95,1266,0
1,0,1,1,50,1,0,0,0,0,0,0,0,0,1,1,0,44.8,1866,0
0,0,1,1,67,1,2,1,2,0,2,2,2,2,1,1,2,109.4,5654,0
0,0,1,0,25,1,0,0,2,2,0,2,0,2,0,1,3,71.05,1391,0
0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,78.55,883,1
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,1,19.7,1347,0
0,0,0,1,10,0,1,0,2,2,0,2,0,0,1,0,3,40.25,3501,0
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,597,0
1,0,0,0,9,1,0,0,2,0,2,2,0,2,0,1,0,68.25,4755,0
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.15,5378,0
0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,3,50.95,418,0
0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,78.65,5911,1
1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,25.15,3960,0
1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,0,20.25,1253,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,42.9,3590,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44,3734,0
0,0,1,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.25,1226,0
0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,3,34.25,710,1
0,0,0,0,9,0,1,0,2,0,2,2,2,2,0,0,3,58.5,4483,1
0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,0,1,55.8,2595,0
0,0,1,1,56,1,0,1,0,0,0,0,2,2,1,0,0,88.9,4203,0
0,0,0,1,18,1,2,0,2,0,0,0,0,0,0,0,3,57.65,6517,0
1,1,0,0,49,1,2,1,0,0,0,0,2,2,0,1,2,96.2,3992,1
1,0,1,0,70,1,2,0,2,2,2,2,2,0,2,0,3,79.15,4594,0
0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,1,108.05,5923,0
0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,3689,1
1,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.8,1010,0
1,0,1,0,29,0,1,0,0,0,0,0,2,2,0,1,2,45.9,601,0
0,0,1,0,6,1,2,1,0,2,2,0,2,2,0,1,2,105.3,4529,1
1,0,1,0,63,1,2,1,0,0,2,0,2,2,2,0,2,102.6,5087,0
1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,517,1
1,0,0,0,59,1,0,0,0,0,2,0,0,2,1,1,0,61.35,3147,0
0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,2,57.55,1067,0
0,0,0,0,8,0,1,0,0,2,0,0,0,0,0,1,3,29.25,1898,0
0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.55,5190,1
0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,19.6,816,0
0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,0,1,111.75,5782,0
0,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,2,106.5,4656,0
1,0,1,1,72,1,2,1,2,2,0,2,2,2,2,1,1,107.7,5983,0
0,0,1,0,32,1,0,2,1,1,1,1,1,1,1,0,3,19.3,4862,0
0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,20.05,780,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,5455,0
1,0,1,1,42,1,0,0,2,0,0,2,0,2,1,0,1,63.7,2401,0
0,0,0,0,25,1,2,2,1,1,1,1,1,1,2,0,1,24.75,5462,1
1,0,0,0,45,1,0,0,2,0,0,0,0,0,0,1,0,50.9,1938,0
0,0,1,1,43,0,1,0,2,0,2,2,2,2,1,1,1,60.4,2289,0
1,0,1,0,37,1,2,0,2,0,2,0,2,2,1,0,3,79.25,2519,0
0,1,0,0,20,1,2,1,0,0,0,0,0,2,0,1,1,85.8,1233,1
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,24.45,6242,1
1,0,1,0,63,1,0,1,2,2,2,2,2,2,2,1,1,110.1,5322,0
1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,3,90.7,2009,0
1,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1159,0
1,0,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,105.7,2575,1
0,1,0,0,8,1,2,1,0,0,0,0,0,2,0,0,2,85.2,5475,0
1,0,0,1,71,1,2,2,1,1,1,1,1,1,2,0,3,24.35,1138,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.25,2038,1
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.1,1424,0
1,1,1,0,16,1,0,0,2,2,0,0,0,0,0,1,0,54.55,6112,0
1,0,1,0,66,1,2,1,2,2,2,2,0,0,2,0,3,96.6,5171,0
0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,6164,1
1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,1,1,81.15,3519,0
0,0,0,1,8,0,1,0,2,0,0,0,0,2,0,1,2,38.5,2868,0
1,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,2,92.9,612,0
0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,93.5,3128,1
0,0,0,0,70,1,2,0,2,2,2,0,2,2,2,0,3,84.7,4907,0
0,0,0,1,70,1,2,0,2,2,0,2,0,0,2,0,2,66,4133,0
0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,4475,1
1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,1692,1
1,0,0,0,24,1,0,2,1,1,1,1,1,1,2,0,3,20.75,4112,0
0,0,1,0,69,1,0,0,0,2,0,0,0,2,2,1,1,61.45,3524,0
1,0,1,1,42,1,0,0,2,2,0,0,0,0,0,0,3,54.5,1941,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.6,569,1
0,1,0,0,39,1,2,1,0,0,2,0,2,2,0,1,2,99.75,3449,0
1,0,1,1,45,1,2,1,0,2,2,2,2,2,2,1,0,109.75,4151,0
1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,1,0,80.85,4726,0
0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.3,5740,0
1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,1,0,67.8,4058,0
1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,24.05,2036,1
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,761,0
1,0,1,0,55,1,2,2,1,1,1,1,1,1,2,0,0,25.7,823,0
0,0,1,1,51,0,1,0,0,0,2,2,2,2,1,1,2,56.15,2502,0
1,0,0,0,63,1,0,0,2,2,2,2,2,2,2,1,0,86.7,4439,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1614,0
0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,1,3,19.65,3837,0
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.55,4230,1
0,0,0,0,2,1,2,0,0,0,0,2,0,0,0,1,3,54.35,315,0
0,1,0,0,52,1,2,1,2,2,2,0,2,2,0,0,1,108.1,4810,0
0,0,0,0,36,1,2,0,2,0,0,0,0,0,1,0,3,54.45,1471,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.35,3817,0
0,0,0,0,28,1,2,0,2,0,2,0,0,0,1,0,3,59,1137,0
0,0,1,1,7,1,0,0,2,2,2,0,2,0,1,0,2,69.45,4036,0
1,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.55,764,1
1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.95,3875,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.5,1616,1
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,3,18.85,1101,0
1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,0,0,19.8,6204,0
0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,25.05,1470,0
1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,74.8,2794,1
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.3,6042,0
0,0,1,0,20,0,1,0,0,0,0,0,0,0,0,1,2,24.45,4072,1
1,0,0,0,63,1,0,1,2,2,2,2,2,2,2,0,1,109.2,5544,0
0,0,0,0,56,0,1,0,2,2,2,2,0,0,2,0,0,45.05,2218,0
0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,3,51,2468,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,110.45,6004,0
1,1,1,1,68,1,2,1,0,2,2,0,0,0,0,1,2,84.65,4695,0
1,0,1,1,67,1,0,0,2,2,0,2,0,0,1,0,3,60.05,3410,0
1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,44.65,3181,0
1,0,1,1,52,1,2,1,0,2,0,2,0,2,0,1,0,93.25,3930,0
0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,1,3,20.25,3426,0
0,0,1,1,59,1,2,2,1,1,1,1,1,1,2,0,3,25.45,963,0
0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,3,20.6,183,0
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,94.1,5527,0
1,0,1,1,59,0,1,0,2,0,2,0,0,0,1,0,3,34.8,1588,0
1,0,0,0,46,0,1,0,2,0,2,2,2,2,2,1,0,60.75,2496,0
1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,2268,0
1,1,1,0,59,0,1,0,2,0,2,2,2,2,2,1,1,64.05,3325,0
0,0,1,0,70,1,2,0,0,2,2,2,2,2,2,1,0,84.8,4853,0
0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,1,71,6352,1
0,0,0,0,44,1,2,0,0,0,0,0,0,0,0,1,3,50.15,1757,0
0,0,1,0,64,1,2,1,2,0,2,0,2,0,2,1,1,94.6,4875,0
0,0,1,1,58,0,1,0,2,0,2,2,2,2,2,0,3,59.75,3132,0
0,1,1,0,46,1,2,1,0,0,0,2,2,2,1,0,2,100.25,4026,0
1,1,1,0,58,1,2,1,0,2,0,0,2,2,0,1,2,98.9,4769,0
0,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,1,97.7,5419,0
0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,40.3,322,1
1,1,0,0,11,1,2,0,2,2,0,0,0,0,0,0,0,60.25,5279,0
0,1,0,0,34,0,1,0,0,2,2,0,2,2,0,1,2,56.25,1291,0
1,0,0,0,54,0,1,0,2,2,0,0,0,2,2,0,0,46.2,2080,0
0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,986,1
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,24.9,1426,0
0,0,1,1,40,1,2,1,0,0,2,2,0,0,0,1,2,84.85,2870,1
0,0,1,1,2,1,0,0,0,0,0,0,2,2,0,0,3,65.7,617,1
1,0,1,1,54,1,2,0,0,0,2,0,0,2,2,0,1,63.35,2950,0
0,0,0,0,14,1,0,0,2,0,0,0,0,0,0,0,0,50.1,5562,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,5511,1
0,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,94.85,6452,1
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,50.15,4226,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,1489,1
1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3163,0
0,0,1,0,68,1,0,0,2,2,0,2,2,2,2,1,0,79.6,4582,0
0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,1,3,19.5,2359,0
1,0,1,1,68,1,0,1,2,0,0,2,2,2,2,1,2,99.55,5294,0
1,1,1,0,55,1,2,1,0,0,0,0,0,0,0,1,2,74,3464,0
0,0,0,0,16,0,1,0,2,0,0,0,2,0,0,1,2,38.9,5286,0
1,1,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,5616,0
1,0,1,1,14,1,0,0,2,2,0,0,2,0,0,1,2,65.45,6413,1
1,1,1,0,58,1,2,1,0,0,2,0,2,2,0,1,2,98.7,4793,1
1,0,0,0,53,0,1,0,2,2,0,0,0,2,0,1,0,46.3,2199,0
1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,99.35,5473,0
0,1,1,1,14,1,2,1,0,0,0,0,2,2,0,1,2,95.8,632,0
1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,1,0,67.5,980,1
0,0,1,0,10,1,2,1,2,0,0,0,0,0,0,1,1,78.15,5847,0
0,0,1,1,29,1,2,2,1,1,1,1,1,1,2,0,3,26.1,5464,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,5448,1
1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,3468,1
0,1,1,0,68,1,2,1,0,2,0,0,2,2,0,1,2,100.2,5411,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.05,5907,1
0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,1,1,40.35,347,0
0,0,1,0,72,1,2,0,2,2,2,2,2,0,2,0,1,79.2,4495,0
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.9,2119,0
1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,2,73.6,4356,1
0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.75,5548,1
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,49.9,4147,0
0,0,0,0,20,1,2,0,0,2,0,2,0,2,0,1,1,68.9,669,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1611,0
0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,76,1850,0
1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74,5713,0
1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,1759,0
0,0,0,0,20,1,0,1,2,0,2,0,2,0,0,1,0,89.4,1444,0
1,0,0,1,64,1,0,1,0,2,0,2,2,2,0,1,1,99.15,5032,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,1610,1
0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,29.45,1067,0
1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,2,19.8,30,0
1,0,0,0,6,1,0,0,2,0,0,0,0,2,0,1,0,59.15,2916,0
1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,2,44.75,2891,0
1,0,1,1,72,1,2,1,0,0,2,0,0,2,2,1,1,90.8,5216,0
1,0,1,0,8,1,0,0,0,2,0,0,0,0,0,1,0,49.55,3362,0
0,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,1,106.7,5525,0
0,1,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.55,1901,1
0,0,1,0,72,1,2,1,2,2,0,0,0,2,2,1,1,94.45,5465,0
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,1,0,19.45,4916,0
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,25.05,4636,1
1,0,1,0,70,1,0,0,2,2,0,2,0,2,2,0,3,67.95,3944,0
0,0,0,0,22,1,0,0,0,2,2,0,2,0,1,0,0,65.25,817,0
0,0,0,0,59,1,2,1,2,2,2,0,0,2,0,1,0,99.45,4657,0
1,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,1,20.35,5476,0
0,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,3,19.95,59,0
1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,3552,0
0,0,1,1,20,1,0,2,1,1,1,1,1,1,1,0,0,19.7,3374,0
1,0,1,0,63,1,0,1,2,0,2,0,2,2,2,0,1,99.7,5117,0
0,0,0,0,40,1,0,1,0,2,0,0,0,0,0,0,1,74.8,2569,0
1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,1,3,19.15,5142,0
1,0,1,1,26,1,0,1,0,0,0,0,0,2,1,0,0,78.95,1669,0
1,1,1,0,27,1,2,1,0,2,2,0,0,2,0,1,2,95.55,2169,1
1,0,0,1,53,1,0,0,2,2,0,2,0,0,1,0,1,62.85,2963,0
1,1,1,0,34,1,0,1,0,0,0,0,0,0,0,0,1,71.55,2076,0
0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,94.95,1286,0
1,0,1,0,43,1,0,1,2,2,2,0,0,0,0,1,1,86.1,3078,0
1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,406,0
1,0,0,1,56,1,2,2,1,1,1,1,1,1,2,1,3,24.8,782,0
1,0,0,0,57,0,1,0,0,2,0,0,2,0,0,1,2,39.3,1743,1
1,0,1,1,34,1,0,1,0,0,2,0,2,0,0,1,3,84.05,2513,0
0,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,36.25,3217,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1611,1
0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2,23.9,2597,1
1,0,0,0,56,1,2,1,0,2,0,0,2,2,0,0,2,98.6,4622,0
0,0,1,0,55,1,2,1,0,2,2,0,2,2,0,1,1,103.65,4689,0
0,0,1,1,36,1,2,0,2,2,2,2,2,2,2,1,1,92.9,2932,0
1,0,1,0,47,1,0,2,1,1,1,1,1,1,1,0,0,19.9,6427,0
0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,1,20.1,1956,0
0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,85.45,6210,1
1,1,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.5,1715,0
0,0,0,0,63,1,2,1,0,2,0,0,2,2,1,0,0,99.9,5008,1
0,1,0,0,35,0,1,0,0,0,2,0,2,0,0,1,2,39.85,804,0
0,0,0,0,67,1,0,0,2,2,0,2,0,0,1,0,1,60.5,3311,0
1,0,0,0,25,1,2,1,0,0,0,0,0,2,0,1,2,84.8,1675,1
1,0,0,0,21,1,2,1,2,0,2,0,2,2,0,0,3,103.85,1849,0
0,0,0,0,13,1,0,0,2,2,0,2,0,2,0,0,0,67.8,6183,0
1,0,1,0,35,1,2,1,0,0,0,0,0,0,0,1,2,75.2,2232,1
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.85,1499,0
0,0,0,0,29,1,0,2,1,1,1,1,1,1,0,0,1,19.35,4922,0
1,0,1,0,71,0,1,0,0,2,0,0,2,2,2,0,2,49.35,3049,1
1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89,4946,0
0,1,0,0,57,0,1,0,0,2,2,0,2,2,0,1,2,55,2691,0
1,0,1,0,65,1,2,0,2,0,2,2,0,2,2,0,0,76.15,4179,0
1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,20.3,4876,0
1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,74.9,3971,1
0,1,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.35,6188,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.75,1489,0
1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,45.2,4171,0
1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.2,6506,0
0,1,0,0,59,1,2,1,2,2,2,0,0,0,0,1,2,89.75,4554,0
1,0,0,0,26,1,0,0,2,0,0,2,2,2,1,0,0,75,1507,0
1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,3,49.95,134,0
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,65.7,3891,0
1,0,1,0,65,1,2,0,2,2,2,0,0,0,1,0,1,67.05,3669,0
1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,0,1,110.9,5986,0
1,0,0,0,6,1,2,1,0,0,0,2,0,2,0,1,0,87.95,4372,0
1,1,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,19.8,4824,0
0,0,1,0,50,1,2,0,0,0,2,0,2,2,1,0,0,75.7,3316,0
1,0,1,0,61,0,1,0,2,0,2,2,2,2,2,1,3,62.15,3245,0
0,0,0,0,15,1,0,1,0,2,2,0,2,2,0,1,2,101.25,842,1
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,0,115.15,6158,0
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,3,18.95,1415,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,1484,0
0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,127,0
0,0,0,0,37,0,1,0,0,0,0,2,0,0,0,0,1,28.6,6493,1
1,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,3,20.4,415,0
1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,19.8,2964,0
1,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,3,45.65,6505,0
1,0,1,1,68,0,1,0,2,2,2,2,0,2,2,1,3,56.4,3372,0
1,1,0,0,12,1,2,1,0,0,0,0,0,0,0,1,1,73.3,6123,0
0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.35,3493,1
0,0,1,0,62,1,2,1,0,0,2,0,2,2,0,1,2,101.35,5027,0
0,1,0,0,29,1,2,1,0,0,0,2,2,2,0,0,2,98.65,2471,1
1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,3,33.6,2862,0
1,1,1,0,5,1,2,1,0,0,2,0,0,0,0,1,0,79.9,2971,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.7,1620,0
1,0,0,1,62,1,2,1,0,0,2,2,2,2,2,1,2,104.05,5261,0
0,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,0,20.25,5611,0
0,1,0,0,28,1,2,1,0,0,2,2,2,2,0,1,2,103.3,2495,1
0,0,1,1,69,1,2,0,2,2,0,2,2,0,1,0,1,73.7,4126,0
0,0,1,0,11,1,2,1,2,0,0,2,2,0,0,1,1,96.2,409,1
